shipment_id,order_id,ship_date,delivery_date,carrier,shipping_cost,delivery_status
SHP005519,ORD005519,14-03-2023,2023-03-29,Delhivery,92.07,Delivered
SHP005520,ORD005520,08 Apr 2023,2023-04-10,Delhivery,721.59,Returned to Origin
SHP005521,ORD005521,29 Oct 2024,11/01/2024,FedEx,388.22,Delivered
SHP005522,ORD005522,2023-08-14,2023/08/17,Ekart,722.87,Delayed
SHP005523,ORD005523,2023-07-13,2023-07-18,ekart,72.33,Delivered
SHP005524,ORD005524,06/09/2022,06/24/2022,EKART,184.32,In Transit
SHP005525,ORD005525,06 Aug 2023,2023/08/10,Ekart,643.63,Delivered
SHP005526,ORD005526,2023-05-15,2023-05-17,XpressBees,125.26,In Transit
SHP005527,ORD005527,18 Apr 2024,2024-04-19,DTDC,703.39,Delivered
SHP005528,ORD005528,07/10/2022,2022-10-22,ekart,159.61,Delayed
SHP005529,ORD005529,08/12/2022,12/11/2022,DTDC,760.77,Delayed
SHP005530,ORD005530,04/20/2024,04/28/2024,fedex,619.15,RETURNED TO ORIGIN
SHP005531,ORD005531,26/03/2024,2024/03/27,indiapost,886.93,Returned to Origin
SHP005532,ORD005532,2022-06-10,2022/06/13,Ekart,572.92,lost
SHP005533,ORD005533,01-11-2023,05 Nov 2023,BlueDart,832.63,in transit
SHP005534,ORD005534,21 Aug 2024,28/08/2024,EKART,250.04,lost
SHP005535,ORD005535,01/11/2023,12 Jan 2023,INDIAPOST,208.29,Delayed
SHP005536,ORD005536,03/17/2024,03/20/2024,XpressBees,324.84,Delivered
SHP005537,ORD005537,2023-01-16,19 Jan 2023,FedEx,420.08,DELAYED
SHP005538,ORD005538,17/05/2024,27/05/2024,DTDC,477.88,lost
SHP005539,ORD005539,25 Feb 2024,0000-00-00,DTDC,240.89,Delayed
SHP005540,ORD005540,09-07-2023,12 Jul 2023,DTDC,865.64,Returned to Origin
SHP005541,ORD005541,2024-08-23,26/08/2024,BlueDart,261.55,Returned to Origin
SHP005542,ORD005542,05/08/2024,2024/08/11,Ekart,404.99,DELAYED
SHP005543,ORD005543,23 Jun 2022,2022/07/08,BlueDart,522.98,RETURNED TO ORIGIN
SHP005544,ORD005544,2022-12-24,03 Jan 2023,BlueDart,85.1,returned to origin
SHP005545,ORD005545,22/05/2022,29/05/2022,DTDC,640.89,Returned to Origin
SHP005546,ORD005546,11-02-2022,13-02-2022,delhivery,51.8,Delayed
SHP005547,ORD005547,12/05/2024,06 Dec 2024,DELHIVERY,557.46,Returned to Origin
SHP005548,ORD005548,2024/10/28,03-11-2024,BlueDart,461.52,in transit
SHP005549,ORD005549,23 Dec 2023,02 Jan 2024,bluedart,881.0,Lost
SHP005550,ORD005550,06/29/2024,05 Jul 2024,Ekart,644.15,In Transit
SHP005551,ORD005551,2023-10-20,2023/11/04,BLUEDART,120.3,delayed
SHP005552,ORD005552,2024-07-22,25 Jul 2024,XPRESSBEES,356.03,Delivered
SHP005553,ORD005553,20-01-2022,28-01-2022,FedEx,191.37,Lost
SHP005554,ORD005554,2023/10/10,2023/10/17,DTDC,803.74,delivered
SHP005555,ORD005555,01 May 2023,16 May 2023,Ekart,682.59,In Transit
SHP005556,ORD005556,2022/10/30,11/02/2022,BLUEDART,370.91,returned to origin
SHP005557,ORD005557,12/06/2024,2024/06/19,BlueDart,234.72,Returned to Origin
SHP005558,ORD005558,2024/10/31,10-11-2024,Ekart,543.61,delayed
SHP005559,ORD005559,06/05/2023,06/09/2023,FedEx,461.48,IN TRANSIT
SHP005560,ORD005560,09/08/2023,12/08/2023,FEDEX,32.2,RETURNED TO ORIGIN
SHP005561,ORD005561,19 Jun 2022,22/06/2022,XpressBees,353.87,Delivered
SHP005562,ORD005562,01/03/2022,2022/03/08,DTDC,,Delivered
SHP005563,ORD005563,20-01-2024,01/30/2024,Delhivery,365.53,Delayed
SHP005564,ORD005564,12/07/2024,2024-12-22,IndiaPost,812.05,In Transit
SHP005565,ORD005565,18-11-2022,23 Nov 2022,XpressBees,550.68,RETURNED TO ORIGIN
SHP005566,ORD005566,2024/04/19,2024-04-29,Ekart,327.79,In Transit
SHP005567,ORD005567,2024-03-23,02/04/2024,dtdc,603.26,Returned to Origin
SHP005568,ORD005568,09/21/2023,24 Sep 2023,Ekart,64.95,lost
SHP005569,ORD005569,2023/11/05,09/11/2023,EKART,679.5,Delivered
SHP005570,ORD005570,2024/09/21,2024/09/27,Ekart,219.82,RETURNED TO ORIGIN
SHP005571,ORD005571,02 Jul 2024,12 Jul 2024,xpressbees,829.84,returned to origin
SHP005572,ORD005572,06 Feb 2023,2023-02-07,BlueDart,219.82,In Transit
SHP005573,ORD005573,2023-02-05,02/09/2023,DTDC,268.97,Returned to Origin
SHP005574,ORD005574,12/12/2024,2024/12/27,IndiaPost,605.89,lost
SHP005575,ORD005575,27 Feb 2023,04 Mar 2023,FEDEX,614.87,In Transit
SHP005576,ORD005576,07/06/2023,2023-07-16,XpressBees,351.31,Lost
SHP005577,ORD005577,2023-06-20,2023/06/27,FedEx,801.11,RETURNED TO ORIGIN
SHP005578,ORD005578,2023-07-19,25 Jul 2023,DTDC,796.1,Delayed
SHP005579,ORD005579,2024/12/28,2024/12/30,Ekart,852.19,Lost
SHP005580,ORD005580,0000-00-00,12 Jan 2023,XpressBees,755.42,Delivered
SHP005581,ORD005581,15-04-2024,04/22/2024,indiapost,868.69,IN TRANSIT
SHP005582,ORD005582,12/05/2024,12/08/2024,FedEx,344.82,DELIVERED
SHP005583,ORD005583,05/17/2023,2023/05/25,BlueDart,74.91,LOST
SHP005584,ORD005584,05-05-2022,12-05-2022,FedEx,560.55,Lost
SHP005585,ORD005585,23/03/2023,28 Mar 2023,XpressBees,363.43,Delivered
SHP005586,ORD005586,2024/06/19,06/22/2024,Delhivery,800.33,DELIVERED
SHP005587,ORD005587,17 Dec 2022,21/12/2022,DTDC,563.59,LOST
SHP005588,ORD005588,2022-02-07,02/09/2022,Ekart,330.26,DELIVERED
SHP005589,ORD005589,2023/10/18,22-10-2023,DTDC,598.74,Delayed
SHP005590,ORD005590,2024-06-11,2024-06-21,FedEx,552.23,Delivered
SHP005591,ORD005591,05-07-2022,07/11/2022,DTDC,65.79,Delayed
SHP005592,ORD005592,23-03-2023,03/27/2023,Ekart,435.81,Returned to Origin
SHP005593,ORD005593,23 Jan 2022,30 Jan 2022,EKART,61.73,Delayed
SHP005594,ORD005594,,28-01-2024,DTDC,398.88,DELIVERED
SHP005595,ORD005595,21 May 2024,2024-05-22,IndiaPost,450.51,Lost
SHP005596,ORD005596,04/13/2024,21/04/2024,Ekart,623.29,Delivered
SHP005597,ORD005597,26/01/2023,01/27/2023,EKART,149.75,Returned to Origin
SHP005598,ORD005598,31/05/2023,2023-06-07,Ekart,347.42,Delayed
SHP005599,ORD005599,03/02/2023,06 Feb 2023,xpressbees,356.19,In Transit
SHP005600,ORD005600,13/10/2024,14-10-2024,Delhivery,879.15,Delayed
SHP005601,ORD005601,23/05/2024,30-05-2024,FedEx,752.94,Delayed
SHP005602,ORD005602,2023-03-03,03/07/2023,XpressBees,872.91,Delivered
SHP005603,ORD005603,2022/01/30,02-02-2022,Delhivery,370.85,In Transit
SHP005604,ORD005604,2022/04/06,04/08/2022,FedEx,322.81,Returned to Origin
SHP005605,ORD005605,23 Sep 2024,26-09-2024,IndiaPost,255.62,Delivered
SHP005606,ORD005606,30-01-2024,02/05/2024,xpressbees,380.39,Delivered
SHP005607,ORD005607,01 Mar 2023,2023/03/05,DTDC,807.85,returned to origin
SHP005608,ORD005608,2022-10-04,12/10/2022,dtdc,694.82,delayed
SHP005609,ORD005609,08 Nov 2024,10-11-2024,dtdc,492.04,RETURNED TO ORIGIN
SHP005610,ORD005610,2022/12/22,01/01/2023,bluedart,555.76,DELIVERED
SHP005611,ORD005611,20/06/2023,23 Jun 2023,bluedart,465.69,Lost
SHP005612,ORD005612,17-09-2023,23/09/2023,Ekart,637.01,Returned to Origin
SHP005613,ORD005613,13/09/2024,2024-09-23,IndiaPost,856.99,Lost
SHP005614,ORD005614,11 Dec 2023,18/12/2023,Delhivery,847.94,lost
SHP005615,ORD005615,28 Mar 2023,12-04-2023,BlueDart,790.3,Delivered
SHP005616,ORD005616,11/01/2024,03/11/2024,DTDC,49.88,DELIVERED
SHP005617,ORD005617,05-07-2024,09/07/2024,DELHIVERY,575.54,DELIVERED
SHP005618,ORD005618,01/07/2022,07/11/2022,Ekart,48.94,returned to origin
SHP005619,ORD005619,17 Nov 2022,2022/11/21,DTDC,181.09,Delivered
SHP005620,ORD005620,2024-11-19,11/26/2024,dtdc,770.94,Delivered
SHP005621,ORD005621,20-11-2022,2022-11-23,FEDEX,198.94,Returned to Origin
SHP005622,ORD005622,2022/11/04,2022/11/08,XpressBees,401.54,In Transit
SHP005623,ORD005623,2024-09-13,23 Sep 2024,xpressbees,212.43,delivered
SHP005624,ORD005624,10/14/2023,21 Oct 2023,BlueDart,757.0,Returned to Origin
SHP005625,ORD005625,06/26/2022,06-07-2022,BlueDart,298.63,Lost
SHP005626,ORD005626,2022/03/15,16 Mar 2022,IndiaPost,440.53,Delayed
SHP005627,ORD005627,2022-04-26,2022/04/27,BlueDart,780.08,Delivered
SHP005628,ORD005628,2024-04-23,2024-04-26,FedEx,517.35,IN TRANSIT
SHP005629,ORD005629,16 Mar 2024,2024-03-31,Delhivery,107.55,In Transit
SHP005630,ORD005630,2023/07/01,2023/07/07,DTDC,54.49,In Transit
SHP005631,ORD005631,2022-03-04,10-03-2022,FedEx,30.19,Delivered
SHP005632,ORD005632,2023-08-25,2023/08/26,dtdc,474.63,Delayed
SHP005633,ORD005633,27/02/2022,2022-03-07,XpressBees,128.73,Delivered
SHP005634,ORD005634,23/07/2024,25/07/2024,FedEx,149.3,in transit
SHP005635,ORD005635,2023/09/22,29 Sep 2023,ekart,137.17,In Transit
SHP005636,ORD005636,20/06/2024,2024-06-21,IndiaPost,86.55,Delayed
SHP005637,ORD005637,27-10-2024,2024/10/30,BlueDart,655.04,Delivered
SHP005638,ORD005638,2024-10-30,05 Nov 2024,INDIAPOST,505.02,DELIVERED
SHP005639,ORD005639,25-12-2023,01/01/2024,BlueDart,660.21,IN TRANSIT
SHP005640,ORD005640,26 Sep 2022,10/02/2022,delhivery,563.13,Delivered
SHP005641,ORD005641,09/02/2022,2022/02/15,FedEx,614.29,DELIVERED
SHP005642,ORD005642,10-09-2024,25 Sep 2024,IndiaPost,672.54,Delayed
SHP005643,ORD005643,21 Mar 2023,03/27/2023,Ekart,386.83,Lost
SHP005644,ORD005644,27/07/2023,01-08-2023,XpressBees,141.84,delayed
SHP005645,ORD005645,30-08-2024,2024-09-04,XpressBees,350.28,DELAYED
SHP005646,ORD005646,05-08-2023,10 Aug 2023,INDIAPOST,581.28,delivered
SHP005647,ORD005647,01/17/2024,22-01-2024,delhivery,231.56,Returned to Origin
SHP005648,ORD005648,2023-06-24,06/27/2023,Delhivery,840.17,delayed
SHP005649,ORD005649,04-09-2022,2022/09/08,indiapost,250.05,Lost
SHP005650,ORD005650,07/23/2022,07-08-2022,XpressBees,658.71,In Transit
SHP005651,ORD005651,03/04/2023,2023-04-11,IndiaPost,61.37,Delivered
SHP005652,ORD005652,,2024/09/12,BlueDart,329.87,RETURNED TO ORIGIN
SHP005653,ORD005653,2023-03-09,24-03-2023,FedEx,842.07,in transit
SHP005654,ORD005654,2023-08-10,13-08-2023,IndiaPost,818.32,Lost
SHP005655,ORD005655,2022-02-21,08 Mar 2022,IndiaPost,794.25,Delivered
SHP005656,ORD005656,11/12/2024,14/11/2024,BlueDart,594.88,Delayed
SHP005657,ORD005657,2022-12-27,02/01/2023,DTDC,525.56,Returned to Origin
SHP005658,ORD005658,31 Dec 2023,10 Jan 2024,Delhivery,,in transit
SHP005659,ORD005659,07 Dec 2023,15-12-2023,DTDC,523.93,Delayed
SHP005660,ORD005660,14 Feb 2023,17 Feb 2023,BlueDart,754.02,In Transit
SHP005661,ORD005661,0000-00-00,09/27/2022,XpressBees,139.77,DELIVERED
SHP005662,ORD005662,08/02/2022,07 Aug 2022,IndiaPost,169.06,Lost
SHP005663,ORD005663,2022/10/29,11/02/2022,FedEx,168.83,lost
SHP005664,ORD005664,01/08/2022,2022/08/07,FedEx,373.53,DELAYED
SHP005665,ORD005665,14/10/2022,19 Oct 2022,indiapost,274.85,RETURNED TO ORIGIN
SHP005666,ORD005666,2024/10/04,2024/10/05,DTDC,150.32,Delayed
SHP005667,ORD005667,25/09/2024,10/03/2024,Delhivery,826.39,returned to origin
SHP005668,ORD005668,06/02/2024,2024/02/12,FEDEX,884.01,delivered
SHP005669,ORD005669,22 Aug 2023,2023/08/30,XpressBees,473.65,Delayed
SHP005670,ORD005670,30-05-2024,04-06-2024,DTDC,202.14,Delivered
SHP005671,ORD005671,05/05/2024,05/08/2024,Ekart,594.78,returned to origin
SHP005672,ORD005672,06-10-2024,2024/10/14,IndiaPost,254.55,Lost
SHP005673,ORD005673,01 Oct 2023,10/04/2023,IndiaPost,697.7,Returned to Origin
SHP005674,ORD005674,03/26/2022,03/29/2022,DTDC,,IN TRANSIT
SHP005675,ORD005675,2023-01-26,01/30/2023,DTDC,676.3,DELAYED
SHP005676,ORD005676,23 Jan 2022,2022-01-28,ekart,425.35,LOST
SHP005677,ORD005677,30-05-2023,2023/06/01,XpressBees,230.35,Lost
SHP005678,ORD005678,29/08/2023,2023-08-31,FedEx,160.21,Delayed
SHP005679,ORD005679,2024-08-13,08/20/2024,BlueDart,645.91,IN TRANSIT
SHP005680,ORD005680,27-05-2023,02 Jun 2023,FedEx,578.06,Returned to Origin
SHP005681,ORD005681,09/07/2022,2022-09-14,BLUEDART,151.02,In Transit
SHP005682,ORD005682,11/25/2024,30 Nov 2024,fedex,366.64,Lost
SHP005683,ORD005683,2024/04/20,22 Apr 2024,DTDC,198.7,Delayed
SHP005684,ORD005684,09/03/2022,05-09-2022,FedEx,639.45,Delivered
SHP005685,ORD005685,25-09-2023,01-10-2023,DTDC,775.16,Returned to Origin
SHP005686,ORD005686,24/11/2024,11/30/2024,Ekart,540.82,DELIVERED
SHP005687,ORD005687,2022-01-11,2022-01-12,BlueDart,637.08,In Transit
SHP005688,ORD005688,05/22/2022,2022/05/23,DTDC,468.53,Delivered
SHP005689,ORD005689,,13/01/2023,Delhivery,783.51,In Transit
SHP005690,ORD005690,31/01/2022,07-02-2022,FEDEX,353.47,in transit
SHP005691,ORD005691,02/10/2022,20-02-2022,XPRESSBEES,568.33,Lost
SHP005692,ORD005692,2022-07-16,22/07/2022,IndiaPost,762.4,Lost
SHP005693,ORD005693,26-11-2023,2023-11-28,FedEx,712.81,Lost
SHP005694,ORD005694,2024/09/20,2024-09-21,EKART,232.13,Delayed
SHP005695,ORD005695,05-03-2023,10-03-2023,FedEx,346.63,in transit
SHP005696,ORD005696,,2022-09-19,FedEx,75.16,IN TRANSIT
SHP005697,ORD005697,15-10-2023,10/18/2023,FEDEX,373.15,Delayed
SHP005698,ORD005698,28 Jul 2024,02-08-2024,FedEx,856.22,Returned to Origin
SHP005699,ORD005699,2022-12-23,26 Dec 2022,fedex,48.62,DELAYED
SHP005700,ORD005700,2022/01/29,02/13/2022,BlueDart,470.98,Lost
SHP005701,ORD005701,2022/07/07,08/07/2022,Delhivery,781.25,Delivered
SHP005702,ORD005702,01/11/2023,01/26/2023,FedEx,303.19,Delayed
SHP005703,ORD005703,09-06-2024,06/13/2024,Ekart,451.96,RETURNED TO ORIGIN
SHP005704,ORD005704,24 Aug 2023,27/08/2023,EKART,75.01,Delayed
SHP005705,ORD005705,07-12-2024,14 Dec 2024,INDIAPOST,152.46,DELAYED
SHP005706,ORD005706,01/08/2022,15/01/2022,BlueDart,698.1,RETURNED TO ORIGIN
SHP005707,ORD005707,06 Jun 2022,08/06/2022,Ekart,860.12,Delivered
SHP005708,ORD005708,22 May 2023,24-05-2023,BlueDart,564.73,Returned to Origin
SHP005709,ORD005709,01/09/2022,19/01/2022,xpressbees,390.87,lost
SHP005710,ORD005710,08 Feb 2022,2022-02-10,BlueDart,381.44,returned to origin
SHP005711,ORD005711,14/07/2023,18-07-2023,ekart,863.24,delivered
SHP005712,ORD005712,28-04-2022,13-05-2022,IndiaPost,30.22,Returned to Origin
SHP005713,ORD005713,16 Jan 2022,01/19/2022,bluedart,219.33,LOST
SHP005714,ORD005714,2022/05/11,18 May 2022,DTDC,809.34,in transit
SHP005715,ORD005715,15 Nov 2022,2022-11-25,IndiaPost,57.71,In Transit
SHP005716,ORD005716,2022/04/03,04/09/2022,IndiaPost,852.06,In Transit
SHP005717,ORD005717,09 Aug 2023,08/11/2023,XpressBees,796.17,delayed
SHP005718,ORD005718,2022/11/03,11/11/2022,XPRESSBEES,56.92,Delayed
SHP005719,ORD005719,2023-09-07,,INDIAPOST,275.83,returned to origin
SHP005720,ORD005720,2023/08/05,08/08/2023,BLUEDART,845.95,Lost
SHP005721,ORD005721,02/03/2024,07 Mar 2024,fedex,178.69,Returned to Origin
SHP005722,ORD005722,2023/02/14,17 Feb 2023,IndiaPost,618.82,Delayed
SHP005723,ORD005723,2022-07-15,18/07/2022,Delhivery,570.06,Delayed
SHP005724,ORD005724,15/12/2022,19-12-2022,Delhivery,706.97,Delayed
SHP005725,ORD005725,17 Jul 2022,21/07/2022,DTDC,586.92,Delayed
SHP005726,ORD005726,2024-12-23,28-12-2024,FedEx,809.77,Delivered
SHP005727,ORD005727,2024/10/30,2024/11/03,indiapost,532.23,Lost
SHP005728,ORD005728,2023-08-29,04-09-2023,Ekart,565.14,Returned to Origin
SHP005729,ORD005729,,2023-01-13,FedEx,684.42,Returned to Origin
SHP005730,ORD005730,2024-07-03,2024-07-13,FedEx,233.94,Returned to Origin
SHP005731,ORD005731,27-09-2023,09/28/2023,Delhivery,617.11,Delayed
SHP005732,ORD005732,21-12-2023,26 Dec 2023,Ekart,512.33,DELIVERED
SHP005733,ORD005733,29 Jul 2024,08/04/2024,XpressBees,204.28,Delayed
SHP005734,ORD005734,2024/12/11,2024-12-12,Ekart,393.36,DELIVERED
SHP005735,ORD005735,2023/05/30,04-06-2023,XpressBees,222.2,In Transit
SHP005736,ORD005736,16-02-2023,2023/02/21,XpressBees,880.98,Delivered
SHP005737,ORD005737,08/17/2024,22 Aug 2024,FedEx,739.77,Returned to Origin
SHP005738,ORD005738,13-04-2024,17 Apr 2024,DTDC,,In Transit
SHP005739,ORD005739,24-12-2023,08 Jan 2024,Ekart,,Delayed
SHP005740,ORD005740,30/04/2022,07/05/2022,XPRESSBEES,769.11,Delayed
SHP005741,ORD005741,13/09/2024,17 Sep 2024,INDIAPOST,631.59,Delayed
SHP005742,ORD005742,02/07/2023,17-07-2023,BLUEDART,295.62,DELAYED
SHP005743,ORD005743,2024/07/16,07/31/2024,IndiaPost,834.96,Delivered
SHP005744,ORD005744,13/03/2022,14 Mar 2022,Ekart,636.36,DELAYED
SHP005745,ORD005745,21/04/2023,2023-05-06,BLUEDART,406.49,DELAYED
SHP005746,ORD005746,28-12-2023,12-01-2024,IndiaPost,859.89,DELAYED
SHP005747,ORD005747,10/10/2022,2022-10-18,BlueDart,890.05,Returned to Origin
SHP005748,ORD005748,27 Sep 2024,30/09/2024,Ekart,865.67,Delayed
SHP005749,ORD005749,02 Oct 2024,10/05/2024,IndiaPost,627.81,Delayed
SHP005750,ORD005750,2023-10-06,07 Oct 2023,XpressBees,413.68,IN TRANSIT
SHP005751,ORD005751,2022/04/19,04/29/2022,Delhivery,620.56,LOST
SHP005752,ORD005752,2023/01/17,01/23/2023,FEDEX,740.2,Delayed
SHP005753,ORD005753,07 Aug 2024,2024/08/11,INDIAPOST,313.79,In Transit
SHP005754,ORD005754,2022/10/15,10/19/2022,Delhivery,244.74,In Transit
SHP005755,ORD005755,2024-01-01,07-01-2024,XpressBees,74.53,returned to origin
SHP005756,ORD005756,2024/05/01,04-05-2024,XpressBees,450.89,delivered
SHP005757,ORD005757,2023/05/02,05/09/2023,Delhivery,504.45,Lost
SHP005758,ORD005758,07/25/2022,0000-00-00,FedEx,636.14,Returned to Origin
SHP005759,ORD005759,2024-04-15,2024-04-23,DTDC,737.87,Delayed
SHP005760,ORD005760,30-05-2022,06/14/2022,XpressBees,705.44,Delivered
SHP005761,ORD005761,2022/12/30,2023/01/05,XPRESSBEES,752.53,Returned to Origin
SHP005762,ORD005762,2023-09-02,05/09/2023,BlueDart,821.49,IN TRANSIT
SHP005763,ORD005763,21/04/2024,2024-04-28,Ekart,590.71,Returned to Origin
SHP005764,ORD005764,24/10/2022,2022-11-03,indiapost,568.61,Delivered
SHP005765,ORD005765,23-03-2024,28/03/2024,dtdc,243.93,Delayed
SHP005766,ORD005766,2024-08-08,08/18/2024,XpressBees,300.52,Returned to Origin
SHP005767,ORD005767,23-12-2022,12/28/2022,INDIAPOST,66.69,In Transit
SHP005768,ORD005768,18 Oct 2024,10/21/2024,Ekart,262.27,IN TRANSIT
SHP005769,ORD005769,26-05-2024,2024-05-28,fedex,69.02,IN TRANSIT
SHP005770,ORD005770,05/03/2023,10 May 2023,XpressBees,484.68,Delayed
SHP005771,ORD005771,18/05/2023,21-05-2023,IndiaPost,838.71,Delayed
SHP005772,ORD005772,05/19/2024,2024-05-29,delhivery,770.43,Returned to Origin
SHP005773,ORD005773,2023-10-26,29-10-2023,DTDC,103.43,LOST
SHP005774,ORD005774,19/01/2023,25 Jan 2023,Delhivery,509.99,In Transit
SHP005775,ORD005775,2024/03/07,2024-03-10,BLUEDART,191.97,returned to origin
SHP005776,ORD005776,03/25/2024,02/04/2024,ekart,371.74,Delivered
SHP005777,ORD005777,02 Jul 2023,07/05/2023,BLUEDART,503.24,lost
SHP005778,ORD005778,16-05-2023,2023-05-23,XpressBees,441.56,In Transit
SHP005779,ORD005779,01-07-2023,2023-07-04,Ekart,658.39,Delayed
SHP005780,ORD005780,14-02-2023,21 Feb 2023,BlueDart,346.74,lost
SHP005781,ORD005781,28/12/2024,02 Jan 2025,DTDC,282.32,Delivered
SHP005782,ORD005782,02-10-2022,,BLUEDART,128.09,In Transit
SHP005783,ORD005783,15/07/2022,2022/07/30,Ekart,735.96,In Transit
SHP005784,ORD005784,30 Dec 2023,2024-01-02,DELHIVERY,89.14,Delayed
SHP005785,ORD005785,28-05-2024,31-05-2024,XpressBees,391.23,LOST
SHP005786,ORD005786,2022/09/09,19/09/2022,IndiaPost,56.24,DELAYED
SHP005787,ORD005787,2023/07/18,20-07-2023,IndiaPost,834.19,Returned to Origin
SHP005788,ORD005788,24 Jun 2023,04-07-2023,Delhivery,454.21,RETURNED TO ORIGIN
SHP005789,ORD005789,2022-12-25,2022-12-31,XpressBees,635.88,In Transit
SHP005790,ORD005790,2022-04-09,04/11/2022,IndiaPost,481.84,Lost
SHP005791,ORD005791,2022-09-01,2022-09-02,XPRESSBEES,133.02,IN TRANSIT
SHP005792,ORD005792,18 Jan 2022,2022-01-25,fedex,521.09,lost
SHP005793,ORD005793,10/02/2024,0000-00-00,xpressbees,680.16,In Transit
SHP005794,ORD005794,04/01/2024,2024-01-10,DTDC,670.18,Returned to Origin
SHP005795,ORD005795,16 Jul 2022,2022/07/19,FedEx,644.91,Lost
SHP005796,ORD005796,2024-12-04,2024/12/06,FedEx,693.9,Delivered
SHP005797,ORD005797,18-02-2024,24 Feb 2024,Delhivery,745.58,DELAYED
SHP005798,ORD005798,01 Aug 2023,2023-08-05,BlueDart,248.72,IN TRANSIT
SHP005799,ORD005799,10-02-2024,02/18/2024,Delhivery,724.12,Delivered
SHP005800,ORD005800,06/23/2023,26-06-2023,IndiaPost,425.88,In Transit
SHP005801,ORD005801,02 Jan 2023,08-01-2023,FedEx,93.46,lost
SHP005802,ORD005802,21 Jun 2023,06/24/2023,EKART,746.92,Delivered
SHP005803,ORD005803,20 Aug 2024,08/30/2024,IndiaPost,155.01,In Transit
SHP005804,ORD005804,11-01-2022,21 Jan 2022,BlueDart,239.49,Lost
SHP005805,ORD005805,10 Oct 2022,2022/10/25,delhivery,212.52,Lost
SHP005806,ORD005806,05/09/2023,2023-09-15,DTDC,558.08,IN TRANSIT
SHP005807,ORD005807,03/17/2024,2024/03/27,indiapost,80.12,Lost
SHP005808,ORD005808,30-01-2022,2022/02/02,BlueDart,611.28,delayed
SHP005809,ORD005809,08/20/2022,24 Aug 2022,indiapost,446.49,Returned to Origin
SHP005810,ORD005810,09/30/2022,07/10/2022,BlueDart,169.84,Returned to Origin
SHP005811,ORD005811,2022/09/13,2022/09/23,IndiaPost,31.99,DELIVERED
SHP005812,ORD005812,29/07/2024,01 Aug 2024,BlueDart,275.6,Lost
SHP005813,ORD005813,2022-10-30,03-11-2022,BlueDart,846.45,Returned to Origin
SHP005814,ORD005814,02/02/2023,0000-00-00,DTDC,592.03,Returned to Origin
SHP005815,ORD005815,05-04-2024,15/04/2024,Delhivery,160.44,returned to origin
SHP005816,ORD005816,14-04-2024,2024-04-22,BlueDart,889.82,Returned to Origin
SHP005817,ORD005817,04/01/2024,04 Apr 2024,dtdc,442.49,Delivered
SHP005818,ORD005818,03-06-2022,2022-06-06,Delhivery,831.67,DELIVERED
SHP005819,ORD005819,13-07-2023,2023-07-18,delhivery,372.75,In Transit
SHP005820,ORD005820,2022/01/30,01-02-2022,Ekart,292.94,lost
SHP005821,ORD005821,2024/07/16,07/21/2024,XpressBees,469.98,Lost
SHP005822,ORD005822,28-02-2023,0000-00-00,DTDC,180.15,Returned to Origin
SHP005823,ORD005823,05/24/2022,29-05-2022,XpressBees,777.89,IN TRANSIT
SHP005824,ORD005824,2023-04-29,01-05-2023,fedex,736.97,Delivered
SHP005825,ORD005825,14 Oct 2024,,BlueDart,568.76,IN TRANSIT
SHP005826,ORD005826,24/11/2022,26/11/2022,BlueDart,306.45,Delivered
SHP005827,ORD005827,2024-07-07,2024/07/10,FedEx,814.72,Delivered
SHP005828,ORD005828,2024/07/18,23-07-2024,FEDEX,833.81,DELIVERED
SHP005829,ORD005829,2022/10/19,10/22/2022,Delhivery,441.99,In Transit
SHP005830,ORD005830,26 Sep 2024,28/09/2024,BlueDart,399.84,LOST
SHP005831,ORD005831,10-07-2023,15 Jul 2023,FedEx,302.54,Delivered
SHP005832,ORD005832,2023/02/01,08 Feb 2023,DELHIVERY,440.85,delivered
SHP005833,ORD005833,10/01/2024,2024-01-13,Delhivery,631.08,DELIVERED
SHP005834,ORD005834,2024/11/10,11/25/2024,XpressBees,474.81,In Transit
SHP005835,ORD005835,2023/09/23,2023/10/03,XpressBees,44.32,Delivered
SHP005836,ORD005836,09/09/2022,2022-09-24,IndiaPost,231.8,Delivered
SHP005837,ORD005837,10/01/2023,18 Jan 2023,Delhivery,529.12,Returned to Origin
SHP005838,ORD005838,2023-06-19,29 Jun 2023,EKART,34.64,delivered
SHP005839,ORD005839,2022-06-21,0000-00-00,Ekart,582.86,Lost
SHP005840,ORD005840,16/02/2023,2023/02/22,FedEx,358.27,Delayed
SHP005841,ORD005841,2022-10-08,09-10-2022,EKART,75.08,Lost
SHP005842,ORD005842,11 Oct 2022,2022-10-19,delhivery,477.89,delayed
SHP005843,ORD005843,19 May 2024,24-05-2024,DTDC,143.72,Returned to Origin
SHP005844,ORD005844,2024/05/04,08 May 2024,DTDC,195.17,Lost
SHP005845,ORD005845,07-05-2022,17/05/2022,XpressBees,266.22,Lost
SHP005846,ORD005846,2022/08/20,2022-08-27,XpressBees,482.61,Delayed
SHP005847,ORD005847,06 Jun 2024,06/08/2024,BlueDart,582.41,Returned to Origin
SHP005848,ORD005848,31 Jul 2022,07/08/2022,IndiaPost,383.48,In Transit
SHP005849,ORD005849,05/02/2022,11/02/2022,FedEx,371.96,Delayed
