shipment_id,order_id,ship_date,delivery_date,carrier,shipping_cost,delivery_status,delivery_days,ship_month
Shp005722,Ord005722,2023-02-14,2023-02-17,Indiapost,618.82,Delayed,3,2023-02
Shp005723,Ord005723,2022-07-15,2022-07-18,Delhivery,570.06,Delayed,3,2022-07
Shp005724,Ord005724,2022-12-15,2022-12-19,Delhivery,706.97,Delayed,4,2022-12
Shp005725,Ord005725,2022-07-17,2022-07-21,Dtdc,586.92,Delayed,4,2022-07
Shp005726,Ord005726,2024-12-23,2024-12-28,Fedex,809.77,Delivered,5,2024-12
Shp005727,Ord005727,2024-10-30,2024-11-03,Indiapost,532.23,Lost,4,2024-10
Shp005728,Ord005728,2023-08-29,2023-09-04,Ekart,565.14,Returned To Origin,6,2023-08
Shp005730,Ord005730,2024-07-03,2024-07-13,Fedex,233.94,Returned To Origin,10,2024-07
Shp005731,Ord005731,2023-09-27,2023-09-28,Delhivery,617.11,Delayed,1,2023-09
Shp005732,Ord005732,2023-12-21,2023-12-26,Ekart,512.33,Delivered,5,2023-12
Shp005734,Ord005734,2024-12-11,2024-12-12,Ekart,393.36,Delivered,1,2024-12
Shp005735,Ord005735,2023-05-30,2023-06-04,Xpressbees,222.2,In Transit,5,2023-05
Shp005736,Ord005736,2023-02-16,2023-02-21,Xpressbees,880.98,Delivered,5,2023-02
Shp005737,Ord005737,2024-08-17,2024-08-22,Fedex,739.77,Returned To Origin,5,2024-08
Shp005738,Ord005738,2024-04-13,2024-04-17,Dtdc,,In Transit,4,2024-04
Shp005739,Ord005739,2023-12-24,2024-01-08,Ekart,,Delayed,15,2023-12
Shp005740,Ord005740,2022-04-30,2022-05-07,Xpressbees,769.11,Delayed,7,2022-04
Shp005741,Ord005741,2024-09-13,2024-09-17,Indiapost,631.59,Delayed,4,2024-09
Shp005742,Ord005742,2023-07-02,2023-07-17,Bluedart,295.62,Delayed,15,2023-07
Shp005743,Ord005743,2024-07-16,2024-07-31,Indiapost,834.96,Delivered,15,2024-07
Shp005744,Ord005744,2022-03-13,2022-03-14,Ekart,636.36,Delayed,1,2022-03
Shp005745,Ord005745,2023-04-21,2023-05-06,Bluedart,406.49,Delayed,15,2023-04
Shp005746,Ord005746,2023-12-28,2024-01-12,Indiapost,859.89,Delayed,15,2023-12
Shp005747,Ord005747,2022-10-10,2022-10-18,Bluedart,890.05,Returned To Origin,8,2022-10
Shp005748,Ord005748,2024-09-27,2024-09-30,Ekart,865.67,Delayed,3,2024-09
Shp005750,Ord005750,2023-10-06,2023-10-07,Xpressbees,413.68,In Transit,1,2023-10
Shp005751,Ord005751,2022-04-19,2022-04-29,Delhivery,620.56,Lost,10,2022-04
Shp005752,Ord005752,2023-01-17,2023-01-23,Fedex,740.2,Delayed,6,2023-01
Shp005753,Ord005753,2024-08-07,2024-08-11,Indiapost,313.79,In Transit,4,2024-08
Shp005754,Ord005754,2022-10-15,2022-10-19,Delhivery,244.74,In Transit,4,2022-10
Shp005755,Ord005755,2024-01-01,2024-01-07,Xpressbees,74.53,Returned To Origin,6,2024-01
Shp005756,Ord005756,2024-05-01,2024-05-04,Xpressbees,450.89,Delivered,3,2024-05
Shp005759,Ord005759,2024-04-15,2024-04-23,Dtdc,737.87,Delayed,8,2024-04
Shp005760,Ord005760,2022-05-30,2022-06-14,Xpressbees,705.44,Delivered,15,2022-05
Shp005761,Ord005761,2022-12-30,2023-01-05,Xpressbees,752.53,Returned To Origin,6,2022-12
Shp005762,Ord005762,2023-09-02,2023-09-05,Bluedart,821.49,In Transit,3,2023-09
Shp005763,Ord005763,2024-04-21,2024-04-28,Ekart,590.71,Returned To Origin,7,2024-04
Shp005764,Ord005764,2022-10-24,2022-11-03,Indiapost,568.61,Delivered,10,2022-10
Shp005765,Ord005765,2024-03-23,2024-03-28,Dtdc,243.93,Delayed,5,2024-03
Shp005766,Ord005766,2024-08-08,2024-08-18,Xpressbees,300.52,Returned To Origin,10,2024-08
Shp005767,Ord005767,2022-12-23,2022-12-28,Indiapost,66.69,In Transit,5,2022-12
Shp005768,Ord005768,2024-10-18,2024-10-21,Ekart,262.27,In Transit,3,2024-10
Shp005769,Ord005769,2024-05-26,2024-05-28,Fedex,69.02,In Transit,2,2024-05
Shp005771,Ord005771,2023-05-18,2023-05-21,Indiapost,838.71,Delayed,3,2023-05
Shp005772,Ord005772,2024-05-19,2024-05-29,Delhivery,770.43,Returned To Origin,10,2024-05
Shp005773,Ord005773,2023-10-26,2023-10-29,Dtdc,103.43,Lost,3,2023-10
Shp005774,Ord005774,2023-01-19,2023-01-25,Delhivery,509.99,In Transit,6,2023-01
Shp005775,Ord005775,2024-03-07,2024-03-10,Bluedart,191.97,Returned To Origin,3,2024-03
Shp005776,Ord005776,2024-03-25,2024-04-02,Ekart,371.74,Delivered,8,2024-03
Shp005778,Ord005778,2023-05-16,2023-05-23,Xpressbees,441.56,In Transit,7,2023-05
Shp005779,Ord005779,2023-07-01,2023-07-04,Ekart,658.39,Delayed,3,2023-07
Shp005780,Ord005780,2023-02-14,2023-02-21,Bluedart,346.74,Lost,7,2023-02
Shp005781,Ord005781,2024-12-28,2025-01-02,Dtdc,282.32,Delivered,5,2024-12
Shp005783,Ord005783,2022-07-15,2022-07-30,Ekart,735.96,In Transit,15,2022-07
Shp005784,Ord005784,2023-12-30,2024-01-02,Delhivery,89.14,Delayed,3,2023-12
Shp005785,Ord005785,2024-05-28,2024-05-31,Xpressbees,391.23,Lost,3,2024-05
Shp005786,Ord005786,2022-09-09,2022-09-19,Indiapost,56.24,Delayed,10,2022-09
Shp005787,Ord005787,2023-07-18,2023-07-20,Indiapost,834.19,Returned To Origin,2,2023-07
Shp005788,Ord005788,2023-06-24,2023-07-04,Delhivery,454.21,Returned To Origin,10,2023-06
Shp005789,Ord005789,2022-12-25,2022-12-31,Xpressbees,635.88,In Transit,6,2022-12
Shp005791,Ord005791,2022-09-01,2022-09-02,Xpressbees,133.02,In Transit,1,2022-09
Shp005792,Ord005792,2022-01-18,2022-01-25,Fedex,521.09,Lost,7,2022-01
Shp005794,Ord005794,2024-01-04,2024-01-10,Dtdc,670.18,Returned To Origin,6,2024-01
Shp005795,Ord005795,2022-07-16,2022-07-19,Fedex,644.91,Lost,3,2022-07
Shp005796,Ord005796,2024-12-04,2024-12-06,Fedex,693.9,Delivered,2,2024-12
Shp005797,Ord005797,2024-02-18,2024-02-24,Delhivery,745.58,Delayed,6,2024-02
Shp005798,Ord005798,2023-08-01,2023-08-05,Bluedart,248.72,In Transit,4,2023-08
Shp005799,Ord005799,2024-02-10,2024-02-18,Delhivery,724.12,Delivered,8,2024-02
Shp005800,Ord005800,2023-06-23,2023-06-26,Indiapost,425.88,In Transit,3,2023-06
Shp005801,Ord005801,2023-01-02,2023-01-08,Fedex,93.46,Lost,6,2023-01
Shp005802,Ord005802,2023-06-21,2023-06-24,Ekart,746.92,Delivered,3,2023-06
Shp005803,Ord005803,2024-08-20,2024-08-30,Indiapost,155.01,In Transit,10,2024-08
Shp005804,Ord005804,2022-01-11,2022-01-21,Bluedart,239.49,Lost,10,2022-01
Shp005805,Ord005805,2022-10-10,2022-10-25,Delhivery,212.52,Lost,15,2022-10
Shp005806,Ord005806,2023-09-05,2023-09-15,Dtdc,558.08,In Transit,10,2023-09
Shp005807,Ord005807,2024-03-17,2024-03-27,Indiapost,80.12,Lost,10,2024-03
Shp005808,Ord005808,2022-01-30,2022-02-02,Bluedart,611.28,Delayed,3,2022-01
Shp005809,Ord005809,2022-08-20,2022-08-24,Indiapost,446.49,Returned To Origin,4,2022-08
Shp005810,Ord005810,2022-09-30,2022-10-07,Bluedart,169.84,Returned To Origin,7,2022-09
Shp005811,Ord005811,2022-09-13,2022-09-23,Indiapost,31.99,Delivered,10,2022-09
Shp005812,Ord005812,2024-07-29,2024-08-01,Bluedart,275.6,Lost,3,2024-07
Shp005813,Ord005813,2022-10-30,2022-11-03,Bluedart,846.45,Returned To Origin,4,2022-10
Shp005815,Ord005815,2024-04-05,2024-04-15,Delhivery,160.44,Returned To Origin,10,2024-04
Shp005816,Ord005816,2024-04-14,2024-04-22,Bluedart,889.82,Returned To Origin,8,2024-04
Shp005818,Ord005818,2022-06-03,2022-06-06,Delhivery,831.67,Delivered,3,2022-06
Shp005819,Ord005819,2023-07-13,2023-07-18,Delhivery,372.75,In Transit,5,2023-07
Shp005820,Ord005820,2022-01-30,2022-02-01,Ekart,292.94,Lost,2,2022-01
Shp005821,Ord005821,2024-07-16,2024-07-21,Xpressbees,469.98,Lost,5,2024-07
Shp005823,Ord005823,2022-05-24,2022-05-29,Xpressbees,777.89,In Transit,5,2022-05
Shp005824,Ord005824,2023-04-29,2023-05-01,Fedex,736.97,Delivered,2,2023-04
Shp005826,Ord005826,2022-11-24,2022-11-26,Bluedart,306.45,Delivered,2,2022-11
Shp005827,Ord005827,2024-07-07,2024-07-10,Fedex,814.72,Delivered,3,2024-07
Shp005828,Ord005828,2024-07-18,2024-07-23,Fedex,833.81,Delivered,5,2024-07
Shp005829,Ord005829,2022-10-19,2022-10-22,Delhivery,441.99,In Transit,3,2022-10
Shp005830,Ord005830,2024-09-26,2024-09-28,Bluedart,399.84,Lost,2,2024-09
Shp005831,Ord005831,2023-07-10,2023-07-15,Fedex,302.54,Delivered,5,2023-07
Shp005832,Ord005832,2023-02-01,2023-02-08,Delhivery,440.85,Delivered,7,2023-02
Shp005833,Ord005833,2024-01-10,2024-01-13,Delhivery,631.08,Delivered,3,2024-01
Shp005834,Ord005834,2024-11-10,2024-11-25,Xpressbees,474.81,In Transit,15,2024-11
Shp005835,Ord005835,2023-09-23,2023-10-03,Xpressbees,44.32,Delivered,10,2023-09
Shp005836,Ord005836,2022-09-09,2022-09-24,Indiapost,231.8,Delivered,15,2022-09
Shp005837,Ord005837,2023-01-10,2023-01-18,Delhivery,529.12,Returned To Origin,8,2023-01
Shp005838,Ord005838,2023-06-19,2023-06-29,Ekart,34.64,Delivered,10,2023-06
Shp005842,Ord005842,2022-10-11,2022-10-19,Delhivery,477.89,Delayed,8,2022-10
Shp005843,Ord005843,2024-05-19,2024-05-24,Dtdc,143.72,Returned To Origin,5,2024-05
Shp005844,Ord005844,2024-05-04,2024-05-08,Dtdc,195.17,Lost,4,2024-05
Shp005845,Ord005845,2022-05-07,2022-05-17,Xpressbees,266.22,Lost,10,2022-05
Shp005846,Ord005846,2022-08-20,2022-08-27,Xpressbees,482.61,Delayed,7,2022-08
Shp005848,Ord005848,2022-07-31,2022-08-07,Indiapost,383.48,In Transit,7,2022-07
Shp005849,Ord005849,2022-02-05,2022-02-11,Fedex,371.96,Delayed,6,2022-02
Shp005850,Ord005850,2024-09-29,2024-10-02,Delhivery,454.41,Delivered,3,2024-09
Shp005851,Ord005851,2024-03-13,2024-03-20,Fedex,638.44,Lost,7,2024-03
Shp005852,Ord005852,2023-06-23,2023-06-26,Bluedart,111.27,Delivered,3,2023-06
Shp005853,Ord005853,2022-06-16,2022-06-19,Xpressbees,196.06,In Transit,3,2022-06
Shp005855,Ord005855,2024-03-02,2024-03-06,Bluedart,165.93,In Transit,4,2024-03
Shp005858,Ord005858,2022-02-06,2022-02-21,Ekart,149.06,Delayed,15,2022-02
Shp005859,Ord005859,2022-01-28,2022-02-12,Indiapost,245.82,Returned To Origin,15,2022-01
Shp005860,Ord005860,2024-01-09,2024-01-14,Dtdc,241.68,Delayed,5,2024-01
Shp005861,Ord005861,2024-08-11,2024-08-16,Indiapost,230.05,Lost,5,2024-08
Shp005862,Ord005862,2023-04-25,2023-04-27,Dtdc,125.47,Delivered,2,2023-04
Shp005863,Ord005863,2023-05-13,2023-05-23,Fedex,785.4,Lost,10,2023-05
Shp005864,Ord005864,2023-10-05,2023-10-12,Indiapost,525.32,In Transit,7,2023-10
Shp005865,Ord005865,2022-03-04,2022-03-19,Delhivery,479.07,Lost,15,2022-03
Shp005866,Ord005866,2022-10-10,2022-10-14,Indiapost,444.16,Lost,4,2022-10
Shp005867,Ord005867,2023-01-15,2023-01-17,Delhivery,69.58,Lost,2,2023-01
Shp005868,Ord005868,2023-10-08,2023-10-13,Ekart,508.26,Returned To Origin,5,2023-10
Shp005870,Ord005870,2022-03-03,2022-03-08,Fedex,818.73,Delivered,5,2022-03
Shp005871,Ord005871,2022-01-30,2022-02-06,Xpressbees,592.29,Delayed,7,2022-01
Shp005873,Ord005873,2023-10-23,2023-10-31,Bluedart,795.28,Delivered,8,2023-10
Shp005874,Ord005874,2022-12-28,2023-01-04,Ekart,199.72,Delayed,7,2022-12
Shp005875,Ord005875,2022-12-19,2022-12-26,Delhivery,457.65,Lost,7,2022-12
Shp005876,Ord005876,2023-03-07,2023-03-15,Delhivery,655.23,Returned To Origin,8,2023-03
Shp005877,Ord005877,2024-07-16,2024-07-23,Indiapost,93.68,Delivered,7,2024-07
Shp005878,Ord005878,2023-04-04,2023-04-09,Fedex,668.68,Delayed,5,2023-04
Shp005879,Ord005879,2024-12-30,2025-01-07,Indiapost,558.34,Returned To Origin,8,2024-12
Shp005881,Ord005881,2023-07-26,2023-07-28,Bluedart,232.38,Delayed,2,2023-07
Shp005882,Ord005882,2024-02-21,2024-02-29,Bluedart,51.11,Returned To Origin,8,2024-02
Shp005883,Ord005883,2022-06-10,2022-06-20,Fedex,390.24,Lost,10,2022-06
Shp005885,Ord005885,2022-06-27,2022-06-30,Ekart,474.72,Lost,3,2022-06
Shp005887,Ord005887,2023-01-05,2023-01-08,Indiapost,684.43,Delivered,3,2023-01
Shp005888,Ord005888,2024-04-20,2024-04-23,Ekart,464.54,In Transit,3,2024-04
Shp005889,Ord005889,2022-09-13,2022-09-19,Xpressbees,305.67,Delayed,6,2022-09
Shp005890,Ord005890,2022-03-11,2022-03-12,Bluedart,62.42,Returned To Origin,1,2022-03
Shp005891,Ord005891,2024-01-03,2024-01-09,Fedex,663.87,Delayed,6,2024-01
Shp005892,Ord005892,2024-01-30,2024-01-31,Bluedart,179.77,Delivered,1,2024-01
Shp005893,Ord005893,2022-06-06,2022-06-14,Fedex,143.66,Lost,8,2022-06
Shp005894,Ord005894,2023-06-20,2023-06-30,Delhivery,684.54,Delivered,10,2023-06
Shp005895,Ord005895,2024-05-10,2024-05-13,Ekart,875.98,In Transit,3,2024-05
Shp005896,Ord005896,2022-04-29,2022-05-03,Indiapost,125.87,Delayed,4,2022-04
Shp005897,Ord005897,2023-02-03,2023-02-06,Bluedart,340.74,In Transit,3,2023-02
Shp005898,Ord005898,2023-10-23,2023-11-02,Fedex,570.82,Returned To Origin,10,2023-10
Shp005899,Ord005899,2024-10-15,2024-10-25,Fedex,289.45,Lost,10,2024-10
Shp005900,Ord005900,2023-03-13,2023-03-21,Xpressbees,567.35,In Transit,8,2023-03
Shp005901,Ord005901,2022-08-29,2022-09-03,Ekart,208.1,In Transit,5,2022-08
Shp005902,Ord005902,2022-06-30,2022-07-15,Bluedart,282.69,Delayed,15,2022-06
Shp005905,Ord005905,2024-12-07,2024-12-10,Delhivery,227.94,Lost,3,2024-12
Shp005906,Ord005906,2022-06-12,2022-06-19,Delhivery,250.64,Lost,7,2022-06
Shp005907,Ord005907,2022-07-06,2022-07-08,Indiapost,579.85,Delivered,2,2022-07
Shp005908,Ord005908,2023-01-11,2023-01-12,Bluedart,819.02,In Transit,1,2023-01
Shp005909,Ord005909,2023-02-12,2023-02-27,Indiapost,893.03,Lost,15,2023-02
Shp005910,Ord005910,2022-04-16,2022-04-23,Fedex,629.77,In Transit,7,2022-04
Shp005912,Ord005912,2024-03-04,2024-03-08,Delhivery,150.56,Returned To Origin,4,2024-03
Shp005913,Ord005913,2022-09-27,2022-10-03,Delhivery,189.79,Returned To Origin,6,2022-09
Shp005914,Ord005914,2024-06-30,2024-07-06,Ekart,163.87,Lost,6,2024-06
Shp005915,Ord005915,2023-06-18,2023-06-26,Dtdc,532.74,Delayed,8,2023-06
Shp005916,Ord005916,2023-05-13,2023-05-21,Fedex,688.08,Delayed,8,2023-05
Shp005917,Ord005917,2023-12-22,2024-01-01,Indiapost,829.34,Delivered,10,2023-12
Shp005920,Ord005920,2022-10-26,2022-10-30,Indiapost,268.16,Returned To Origin,4,2022-10
Shp005921,Ord005921,2024-01-31,2024-02-03,Xpressbees,93.07,Returned To Origin,3,2024-01
Shp005922,Ord005922,2023-11-04,2023-11-14,Fedex,119.89,Delayed,10,2023-11
Shp005923,Ord005923,2022-12-26,2022-12-27,Ekart,111.19,Delivered,1,2022-12
Shp005924,Ord005924,2023-01-18,2023-01-25,Fedex,188.94,Returned To Origin,7,2023-01
Shp005925,Ord005925,2022-11-12,2022-11-20,Xpressbees,,Lost,8,2022-11
Shp005926,Ord005926,2024-08-25,2024-08-28,Xpressbees,451.8,Lost,3,2024-08
Shp005927,Ord005927,2024-03-21,2024-03-28,Bluedart,446.52,Delivered,7,2024-03
Shp005928,Ord005928,2024-06-19,2024-06-21,Xpressbees,51.18,Returned To Origin,2,2024-06
Shp005929,Ord005929,2023-12-24,2023-12-29,Fedex,656.38,Lost,5,2023-12
Shp005930,Ord005930,2024-01-12,2024-01-15,Dtdc,309.09,In Transit,3,2024-01
Shp005933,Ord005933,2023-07-26,2023-07-31,Dtdc,412.93,Delivered,5,2023-07
Shp005934,Ord005934,2022-08-17,2022-08-25,Bluedart,159.49,Delayed,8,2022-08
Shp005936,Ord005936,2022-07-07,2022-07-22,Delhivery,323.43,In Transit,15,2022-07
Shp005937,Ord005937,2022-11-12,2022-11-15,Indiapost,133.06,Returned To Origin,3,2022-11
Shp005939,Ord005939,2024-04-08,2024-04-11,Dtdc,689.93,Delayed,3,2024-04
Shp005940,Ord005940,2024-11-23,2024-11-24,Bluedart,286.49,Delayed,1,2024-11
Shp005941,Ord005941,2022-07-10,2022-07-20,Ekart,480.51,Delayed,10,2022-07
Shp005942,Ord005942,2023-03-13,2023-03-19,Fedex,654.0,Returned To Origin,6,2023-03
Shp005943,Ord005943,2022-08-07,2022-08-10,Xpressbees,618.99,Returned To Origin,3,2022-08
Shp005944,Ord005944,2022-11-06,2022-11-10,Indiapost,544.01,Delayed,4,2022-11
Shp005945,Ord005945,2023-10-10,2023-10-13,Bluedart,674.95,Lost,3,2023-10
Shp005946,Ord005946,2023-06-13,2023-06-16,Bluedart,,Delayed,3,2023-06
Shp005947,Ord005947,2024-06-11,2024-06-12,Indiapost,739.55,Returned To Origin,1,2024-06
Shp005949,Ord005949,2022-08-11,2022-08-21,Fedex,346.52,In Transit,10,2022-08
Shp005951,Ord005951,2024-10-21,2024-10-24,Fedex,52.74,Returned To Origin,3,2024-10
Shp005952,Ord005952,2022-04-22,2022-04-25,Ekart,301.35,Delayed,3,2022-04
Shp005953,Ord005953,2024-01-01,2024-01-16,Dtdc,360.56,In Transit,15,2024-01
Shp005954,Ord005954,2022-07-28,2022-08-07,Bluedart,871.62,Delayed,10,2022-07
Shp005955,Ord005955,2024-03-08,2024-03-18,Fedex,892.56,Lost,10,2024-03
Shp005956,Ord005956,2023-03-31,2023-04-05,Ekart,600.62,In Transit,5,2023-03
Shp005957,Ord005957,2022-11-27,2022-12-07,Bluedart,546.84,In Transit,10,2022-11
Shp005958,Ord005958,2024-10-31,2024-11-04,Fedex,150.44,Returned To Origin,4,2024-10
Shp005959,Ord005959,2022-10-07,2022-10-17,Indiapost,752.87,Returned To Origin,10,2022-10
Shp005960,Ord005960,2024-10-10,2024-10-13,Indiapost,193.54,Returned To Origin,3,2024-10
Shp005961,Ord005961,2023-06-29,2023-07-01,Bluedart,323.59,Delayed,2,2023-06
Shp005962,Ord005962,2022-08-21,2022-08-24,Ekart,448.02,Returned To Origin,3,2022-08
Shp005964,Ord005964,2022-03-08,2022-03-18,Dtdc,540.47,In Transit,10,2022-03
Shp005965,Ord005965,2022-03-18,2022-03-21,Indiapost,890.4,Delayed,3,2022-03
Shp005966,Ord005966,2022-04-17,2022-04-20,Dtdc,112.02,Delivered,3,2022-04
Shp005967,Ord005967,2022-08-12,2022-08-13,Ekart,458.3,Delivered,1,2022-08
Shp005968,Ord005968,2022-07-26,2022-08-01,Bluedart,469.05,Delivered,6,2022-07
Shp005969,Ord005969,2024-01-30,2024-02-01,Bluedart,745.72,Delayed,2,2024-01
Shp005970,Ord005970,2022-06-28,2022-07-03,Bluedart,413.73,Lost,5,2022-06
Shp005971,Ord005971,2024-05-17,2024-06-01,Dtdc,370.57,In Transit,15,2024-05
Shp005972,Ord005972,2022-11-07,2022-11-09,Dtdc,548.89,Delayed,2,2022-11
Shp005973,Ord005973,2022-03-22,2022-03-30,Dtdc,256.74,Lost,8,2022-03
Shp005975,Ord005975,2023-08-12,2023-08-15,Fedex,249.16,Delayed,3,2023-08
Shp005976,Ord005976,2023-11-09,2023-11-10,Indiapost,525.13,Delivered,1,2023-11
Shp005977,Ord005977,2023-09-11,2023-09-14,Indiapost,406.25,Delayed,3,2023-09
Shp005978,Ord005978,2024-08-20,2024-08-28,Indiapost,372.33,Delivered,8,2024-08
Shp005979,Ord005979,2024-06-05,2024-06-06,Ekart,125.42,Returned To Origin,1,2024-06
Shp005982,Ord005982,2023-09-14,2023-09-20,Xpressbees,55.89,Delivered,6,2023-09
Shp005983,Ord005983,2022-12-07,2022-12-13,Ekart,718.97,Returned To Origin,6,2022-12
Shp005984,Ord005984,2022-11-16,2022-11-20,Xpressbees,,Delayed,4,2022-11
Shp005985,Ord005985,2022-06-13,2022-06-14,Fedex,404.26,Returned To Origin,1,2022-06
Shp005986,Ord005986,2022-01-30,2022-02-07,Xpressbees,459.46,Lost,8,2022-01
Shp005987,Ord005987,2023-09-01,2023-09-06,Ekart,203.42,Delayed,5,2023-09
Shp005988,Ord005988,2024-04-02,2024-04-05,Ekart,694.26,In Transit,3,2024-04
Shp005989,Ord005989,2024-07-19,2024-08-03,Dtdc,608.91,Delivered,15,2024-07
Shp005990,Ord005990,2022-03-09,2022-03-15,Ekart,344.97,Returned To Origin,6,2022-03
Shp005992,Ord005992,2023-05-02,2023-05-10,Delhivery,493.61,Returned To Origin,8,2023-05
Shp005993,Ord005993,2024-05-08,2024-05-15,Indiapost,293.3,Returned To Origin,7,2024-05
Shp005994,Ord005994,2022-03-20,2022-03-23,Dtdc,668.97,Delivered,3,2022-03
Shp005995,Ord005995,2023-08-26,2023-08-31,Indiapost,167.63,Delivered,5,2023-08
Shp005996,Ord005996,2022-10-21,2022-10-23,Indiapost,771.4,Returned To Origin,2,2022-10
Shp005998,Ord005998,2024-07-29,2024-08-06,Indiapost,347.62,Delivered,8,2024-07
Shp006000,Ord006000,2023-01-06,2023-01-14,Ekart,814.05,Delayed,8,2023-01
Shp006001,Ord006001,2022-12-06,2022-12-11,Dtdc,698.81,Delayed,5,2022-12
Shp006004,Ord006004,2023-10-12,2023-10-27,Fedex,236.92,Delayed,15,2023-10
Shp006006,Ord006006,2023-11-30,2023-12-02,Bluedart,449.8,Lost,2,2023-11
Shp006007,Ord006007,2022-06-05,2022-06-06,Indiapost,374.85,Returned To Origin,1,2022-06
Shp006008,Ord006008,2024-04-11,2024-04-18,Bluedart,475.59,Returned To Origin,7,2024-04
Shp006009,Ord006009,2023-11-30,2023-12-04,Dtdc,48.68,Delivered,4,2023-11
Shp006010,Ord006010,2023-05-11,2023-05-17,Ekart,420.82,Returned To Origin,6,2023-05
Shp006011,Ord006011,2023-02-28,2023-03-10,Bluedart,859.91,Delayed,10,2023-02
Shp006012,Ord006012,2024-12-15,2024-12-30,Delhivery,293.12,Returned To Origin,15,2024-12
Shp006014,Ord006014,2022-12-06,2022-12-11,Dtdc,265.34,Returned To Origin,5,2022-12
Shp006016,Ord006016,2023-02-17,2023-02-25,Xpressbees,69.21,Lost,8,2023-02
Shp006017,Ord006017,2024-06-12,2024-06-15,Dtdc,287.03,Delayed,3,2024-06
Shp006018,Ord006018,2023-06-10,2023-06-14,Dtdc,644.39,Lost,4,2023-06
Shp006020,Ord006020,2023-06-12,2023-06-15,Fedex,871.77,Delayed,3,2023-06
Shp006021,Ord006021,2024-02-12,2024-02-17,Xpressbees,99.44,Returned To Origin,5,2024-02
Shp006024,Ord006024,2024-08-21,2024-08-25,Delhivery,430.03,Delayed,4,2024-08
Shp006025,Ord006025,2023-10-03,2023-10-13,Delhivery,551.14,Lost,10,2023-10
Shp006026,Ord006026,2022-07-20,2022-07-25,Indiapost,822.09,Delivered,5,2022-07
Shp006027,Ord006027,2022-05-17,2022-06-01,Dtdc,807.83,Returned To Origin,15,2022-05
Shp006028,Ord006028,2023-11-11,2023-11-21,Bluedart,166.68,Delivered,10,2023-11
Shp006029,Ord006029,2024-05-18,2024-05-24,Fedex,169.64,Delivered,6,2024-05
Shp006030,Ord006030,2023-07-17,2023-07-21,Bluedart,773.72,Delayed,4,2023-07
Shp006031,Ord006031,2022-02-26,2022-03-08,Delhivery,318.62,In Transit,10,2022-02
Shp006032,Ord006032,2023-03-22,2023-03-30,Bluedart,537.44,Delayed,8,2023-03
Shp006033,Ord006033,2022-08-03,2022-08-06,Fedex,890.8,Delivered,3,2022-08
Shp006034,Ord006034,2024-09-13,2024-09-18,Dtdc,697.48,Delivered,5,2024-09
Shp006036,Ord006036,2023-11-23,2023-11-29,Fedex,75.18,In Transit,6,2023-11
Shp006038,Ord006038,2023-09-07,2023-09-15,Dtdc,216.3,Delayed,8,2023-09
Shp006039,Ord006039,2023-12-08,2023-12-18,Bluedart,172.14,Delivered,10,2023-12
Shp006040,Ord006040,2022-11-01,2022-11-07,Delhivery,516.57,Returned To Origin,6,2022-11
Shp006041,Ord006041,2022-10-09,2022-10-17,Indiapost,225.66,Delayed,8,2022-10
Shp006042,Ord006042,2023-06-13,2023-06-28,Xpressbees,235.59,Lost,15,2023-06
Shp006043,Ord006043,2022-07-21,2022-07-26,Xpressbees,409.73,In Transit,5,2022-07
Shp006044,Ord006044,2023-01-31,2023-02-05,Xpressbees,896.48,Delayed,5,2023-01
Shp006045,Ord006045,2023-04-04,2023-04-07,Indiapost,866.5,Delivered,3,2023-04
Shp006046,Ord006046,2024-07-18,2024-07-20,Bluedart,372.58,Delivered,2,2024-07
Shp006047,Ord006047,2022-07-21,2022-07-29,Dtdc,681.94,Delivered,8,2022-07
Shp006048,Ord006048,2023-08-07,2023-08-10,Dtdc,68.77,Delayed,3,2023-08
Shp006049,Ord006049,2022-08-10,2022-08-25,Dtdc,396.35,Delivered,15,2022-08
Shp006050,Ord006050,2024-10-24,2024-11-03,Fedex,473.01,Lost,10,2024-10
Shp006051,Ord006051,2022-09-30,2022-10-02,Delhivery,154.13,Lost,2,2022-09
Shp006052,Ord006052,2023-03-11,2023-03-15,Delhivery,763.92,Delivered,4,2023-03
Shp006054,Ord006054,2024-04-17,2024-04-19,Dtdc,239.59,In Transit,2,2024-04
Shp006055,Ord006055,2024-12-08,2024-12-16,Bluedart,805.65,Lost,8,2024-12
Shp006056,Ord006056,2022-07-25,2022-08-09,Ekart,33.35,Delivered,15,2022-07
Shp006057,Ord006057,2022-05-20,2022-05-27,Bluedart,296.45,Delivered,7,2022-05
Shp006058,Ord006058,2024-03-26,2024-03-29,Fedex,308.91,Delayed,3,2024-03
Shp006060,Ord006060,2023-07-27,2023-07-28,Dtdc,724.0,Delivered,1,2023-07
Shp006061,Ord006061,2023-06-22,2023-06-30,Fedex,261.62,Returned To Origin,8,2023-06
Shp006062,Ord006062,2022-02-01,2022-02-04,Dtdc,505.71,Delivered,3,2022-02
Shp006063,Ord006063,2022-07-21,2022-07-24,Dtdc,548.56,In Transit,3,2022-07
Shp006064,Ord006064,2022-04-19,2022-04-21,Dtdc,505.64,Delayed,2,2022-04
Shp006066,Ord006066,2022-03-27,2022-03-28,Ekart,641.21,Returned To Origin,1,2022-03
Shp006067,Ord006067,2022-10-06,2022-10-13,Indiapost,676.55,Returned To Origin,7,2022-10
